index	sentence1	sentence2	label
4311	要顶设限封（立	要设立限（封顶线）我市现行限（封顶线）为50000元/。	1
4312	顶线现行）我市	要设立限（封顶线）我市现行限（封顶线）为50000元/。	1
4313	我封顶线市）（	要设立限（封顶线）我市现行限（封顶线）为50000元/。	1
4314	现顶线）市我行	要设立限（封顶线）我市现行限（封顶线）为50000元/。	1
4315	我顶行市线现）	要设立限（封顶线）我市现行限（封顶线）为50000元/。	1
4316	封顶设立限（线	要设立限（封顶线）我市现行限（封顶线）为50000元/。	1
4317	现行）顶线我市	要设立限（封顶线）我市现行限（封顶线）为50000元/。	1
4318	）顶限线封（我	要设立限（封顶线）我市现行限（封顶线）为50000元/。	1
4319	）现行我市顶线	要设立限（封顶线）我市现行限（封顶线）为50000元/。	1
4320	市现顶行我）线	要设立限（封顶线）我市现行限（封顶线）为50000元/。	1
4321	（立线设封顶限	要设立限（封顶线）我市现行限（封顶线）为50000元/。	1
4322	顶封限线设立（	要设立限（封顶线）我市现行限（封顶线）为50000元/。	1
4323	）我市顶线现行	要设立限（封顶线）我市现行限（封顶线）为50000元/。	1
4324	线）市（封我顶	要设立限（封顶线）我市现行限（封顶线）为50000元/。	1
4325	顶封立线限设（	要设立限（封顶线）我市现行限（封顶线）为50000元/。	1
4326	灵活就[MASK]医保基金支付[MASK]保人员住院费时[MASK][MASK]度最高报销额度是多少？	三级定点医疗机构，医保基金支付比例为87%；二级定点医疗机构，医保基金支付比例为90%	1
4327	灵[MASK]就业[MASK]保基金支[MASK]参保人员[MASK]院费时，年[MASK]最高报销额度是[MASK]少？	2004年1月1日至12月31日期间参保并连续缴费至退休和虽然在2004年1月1日以前参保但中断缴费1年以上在2004年续保的职工，退休时缴纳医疗保险费的年限男必须满30年、女必须满25年（其中实际缴费年限必须满10年），不满规定年限的，须一次性补缴不足年限的医保费；	1
4328	灵[MASK]就业医保基金[MASK]付参保人员[MASK]院费时，年[MASK]最[MASK][MASK]销额度是[MASK][MASK]？	缴费年限不够规定年限的参保人员一次性补缴的医保费，全部作为基本医疗保险统筹基金。	1
4329	灵活就业医保基金支[MASK]参保人员住院费时，年度最高[MASK]销[MASK]度是多少？	1、强制参保原则。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定参加基本医疗保险。2、属地参保原则。用人单位及其职工应当在当地参加基本医疗保险。3、整体参保原则。用人单位的全体在册职工和退休人员必须整体参加基本医疗保险，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受基本医疗保险待遇的权利。	1
4330	灵活就业医保基[MASK]支付参保人员住院费[MASK]，[MASK]度最高报销[MASK]度是多少？	参保人员出差、探亲、休假、旅游期间在外地急症住院的，起付线标准提高100元。	1
4331	灵[MASK][MASK]业医保基金支付参[MASK]人员住院费时[MASK]年度[MASK]高[MASK]销额度是多少？	从参保生效并连续缴费满12个月后开始享受医保基金按规定支付住院医疗费的待遇。	1
4332	[MASK]活就业医保基金[MASK]付参保人员住院费时，[MASK]度[MASK]高[MASK][MASK]额度是多少？	   2004年1月1日以前参保并连续缴费至退休的职工，退休时缴纳医疗保险费的年限（含城镇职工基本医疗保险制度改革前的连续工龄或工作年限）必须满20年，不满规定年限的，须一次性补缴不足年限的医保费；	1
4333	灵活[MASK]业医[MASK]基[MASK]支付参保人员住院费时，[MASK]度[MASK]高报[MASK]额度[MASK]多[MASK]？	肝、肾、骨髓、造血干细胞移植患者在制药厂或药品批发、零售企业等非医疗机构按医嘱购买的抗排斥药物，视同住院费按市内二级定点医院的相关政策规定报销。	1
4334	灵活就业医保基金支付参保人员住院费时，年度最高[MASK]销[MASK]度是多[MASK]？	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为50000元/人。	1
4335	灵活就业医保基[MASK]支付参保人员住院费[MASK][MASK]年度最高报销[MASK]度[MASK]多少[MASK]	从参保生效并连续缴费满6个月后开始享受医保基金按规定支付住院医疗费的待遇。	1
4336	灵活就业医保基金支付[MASK]保人员住院费时，年度最高报[MASK]额度是多少？	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	1
4337	灵活就业医保基金[MASK]付参保人员住[MASK]费时，年度最[MASK]报销额度是多[MASK]？	用人单位职工参保时，按其可预见退休时间和可视同缴费年限的连续工龄或工作年限计算，预期缴费不满规定年限,又有退休后继续享受医保待遇愿望的,可在参保时或退休前的任何时候一次性补缴不足年限的医保费，年补费标准为补费当年我市参保职工的平均缴费额（即：补费上一年度全市职工年平均工资乘以补费当年单位、个人缴费比例之和）。	1
4338	[MASK]活就[MASK]医保基金支付[MASK]保人员住院[MASK]时，年[MASK]最高报销[MASK]度是多少[MASK]	三级定点医疗机构，医保基金支付比例为80%；二级定点医疗机构，医保基金支付比例为83%	1
4339	[MASK]活就业医保基金支付[MASK]保人[MASK]住院费[MASK]，年度最[MASK]报销额度是[MASK]少[MASK]	三级定点医疗机构，医保基金支付比例为93%；二级定点医疗机构，医保基金支付比例为96%	1
4340	[MASK]活就业医保基金支付参保人员住院费时，年[MASK]最高[MASK][MASK]额度是多少[MASK]	经批准转往市外上级医院住院的，医保基金支付比例降低5个百分点	1
4341	灵活就业医保基金支付参保人员住院费时，年度最[MASK][MASK]销额度[MASK]多少[MASK]	取得慢性病门诊医疗补助资格的参保人员，自取得补助资格之日起门诊治疗补助病种并属于基本医疗保险基金支付范围的医疗费，按60% 报销补助，一个统筹年度内累计补助的最高限额为2400元。	1
4342	灵[MASK][MASK]业医保基金[MASK][MASK]参保人员[MASK]院费时，年度最高报销额度[MASK]多少[MASK]	本市行政区域内的各级党政群机关、事业单位、城镇各类企业和民办非企业单位（统称用人单位），均属我市城镇职工基本医疗保险制度的覆盖范围。	1
4343	[MASK]活就业医保[MASK][MASK]支付参保人员住院费时，年度[MASK]高报销额度是[MASK]少？	参保人员在定点医疗机构住院发生的医疗费，按照四川省基本医疗保险 “三个目录”的规定划分为甲、乙、丙三类。甲类住院费直接纳入医保基金支付范围按规定比例支付，乙类住院费先由本人负担15％后再纳入医保基金支付范围按规定比例支付，丙类住院费（即基本医疗保险“三个目录”范围外的费用）全部由个人负担。	1
4344	灵活就业医保基金支付参保人员住院费[MASK]，年度[MASK][MASK]报[MASK]额度是[MASK][MASK]？	医保基金支付参保人员住院费，要设立起付标准（起付线），起付标准以下的住院医疗费由个人负担	1
4345	灵活就业医保[MASK]金支付参保人员[MASK]院[MASK]时，[MASK]度最高报销额[MASK]是多[MASK]？	恶性肿瘤患者、肾衰竭血液（腹膜）透析患者、系统性红斑狼疮患者、精神病患者和肾（包括肝、骨髓、造血干细胞）移植患者，在本市定点医院（长期异地居住、工作人员在备案居住、工作地定点医院）住院的，不设起付线。	1
4346	[MASK]活就业医保[MASK]金支付参保人员住院费时，年度最高报销额度是多少？	市内居住的参保人员可到任何方便的定点医疗机构就医。市外居住（工作）的参保人员以本人在市医保局登记备案的定点医院作为补助病种的就医点。	1
4347	[MASK]活就业医保基金支[MASK]参保人员住[MASK]费时，年度最[MASK]报销额度是多少[MASK]	以改制上年本市退休人员人均医疗费实际支出额为年标准，为建国前参加革命工作的老工人一次性缴纳10年的基本医疗保险费	1
4348	[MASK]活就业[MASK][MASK]基金[MASK]付参保人员住院[MASK][MASK]，[MASK][MASK]最高报销额度是多少？	符合转院条件的病员，由高级别医院转往低级别医院的，转院后不再设起付线；由低级别医院转往高级别医院的，转院后只按两个医院的起付线差额执行。	1
4349	灵活就业[MASK]保基[MASK]支付参[MASK]人员住院费[MASK][MASK]年度最[MASK][MASK]销[MASK]度[MASK]多[MASK]？	恶性肿瘤门诊放(化)疗、肾衰竭门诊透析治疗、系统性红斑狼疮门诊药物治疗及肝、肾、骨髓、造血干细胞移植术后的抗排斥药物治疗费用，每季度视同住院医疗费报销（结算）一次。	1
4350	灵活[MASK]业医保基金支付参保人员住[MASK]费时，[MASK]度最高报销[MASK]度是多[MASK][MASK]	个人医疗帐户资金用于支付参保人员本人符合规定的门诊医疗费和在定点零售药店购买规定范围内药品的费用，也可用于支付本人住院医疗费中的个人负担部分费用。个人医疗帐户资金包干使用，超支自理，结余滚存，依法继承。	1
4351	灵活就业医保基金支付参保人员住院费时，[MASK][MASK]最高报销额度是多少[MASK]	以改制当年我市职工的平均缴费标准,为改制方案实施时解除劳动（人事）关系离开单位的人员一次性缴纳1年的基本医疗保险费；	1
4352	灵活就业医保基金支付参保人员住院费时，年度最高报销额度是[MASK]少？	在职职工以本人上年度月平均工资(以国家统计局关于“工资总额组成规定”的统计口径为准，简称“缴费工资”)的2%，按月缴纳基本医疗保险费，由用人单位代扣代缴。本人上年度实际月平均工资收入低于全市上年度职工月平均工资80%的，以全市上年度职工月平均工资的80%作为缴费工资基数，高于300%的以300%作为缴费工资基数。用人单位以本单位全部职工缴费工资总额的7.5%按月缴纳基本医疗保险费。	1
4353	灵[MASK]就业医保[MASK]金支[MASK]参保人[MASK][MASK][MASK][MASK]时[MASK]年度最高报[MASK]额[MASK]是多少[MASK]	病员要求变更就医医疗机构的，原则上在每年1月上旬和7月上旬通过单位经办人员书面申请，变更后原则上1年内不受理再变更申请。	1
4354	[MASK]活就业医保基金支付[MASK]保人员住[MASK][MASK]时，年度最高报销额[MASK][MASK]多少？	三级定点医疗机构，医保基金支付比例为95%；二级定点医疗机构，医保基金支付比例为98%	1
4355	灵[MASK]就业医保基金支[MASK]参保人员住院费时，年[MASK]最高[MASK]销额度是多少？	位职工和退休人员从参保生效并按规定缴费的当月起建立个人医疗帐户,每月记入个人医疗帐户的资金按以下公式计算:本人缴费工资基数(基本养老金或退休费)×（2% + 当月实足年龄×系数÷100）注意：公式中，“基本养老金”是指纳入养老保险统筹项目范围并由养老保险经办机构发放的养老金，本人基本养老金低于全市上年度退休人员月平均基本养老金80%的，按全市上年度退休人员月平均基本养老金的80%计算，高于300%的按300%计算；“实足年龄”是指本人有效身份证记	1
4356	[MASK]活就[MASK]医保基[MASK][MASK]付[MASK]保人员住院[MASK][MASK]，年度最高报销额度[MASK]多少？	起付线标准：三级医院700元，二级医院400元，一级及其以下医疗机构200元（其中，社区卫生服务机构和乡镇卫生院为150元）。50岁以上人员降低100元；统筹年度内多次住院的依次递减100元；传染病患者在市第四人民医院住院的按一级医院的起付线标准执行。起付线降低或递减后低于100元的按100元计算（社区卫生服务机构和乡镇卫生院降低或递减后低于50元的按50元计算）	1
4357	[MASK]活就[MASK]医[MASK]基金支付参保人员[MASK]院费时，年度最高[MASK]销额度是多少？	从参保生效并连续缴费满12个月后开始享受医保基金按规定支付住院医疗费的待遇。	1
4358	灵[MASK][MASK]业医保基金支付参保人员住[MASK]费时，年度最[MASK]报销额度[MASK][MASK]少？	2005年1月1日及其以后参保并连续缴费至退休和虽然在此前参保但中断缴费1年以上在2005年1月1日以后续保的职工，退休时缴纳医疗保险费的年限男必须满30年、女必须满25年（其中实际缴费年限必须满15年），不满规定年限的，须一次性补缴不足年限的医保费。	1
4359	灵活就业医保基[MASK]支[MASK]参保人员住院费[MASK]，年[MASK]最高报销额度[MASK]多[MASK]？	用人单位的退休人员随本单位在职职工一起参加基本医疗保险,本人不缴纳基本医疗保险费。	1
4360	[MASK]活[MASK][MASK]医[MASK]基金[MASK]付参保人员住院费时，年度最高报销额度是多[MASK]？	出差、探亲、休假、旅游期间在备案居住（工作）地以外地方（包括攀枝花市）急症住院的降低10个百分点。	1
4361	灵活就业[MASK]保基金支[MASK]参保[MASK]员住院费时，年度[MASK]高报销额度是[MASK][MASK]？	长期异地居住（工作）人员在省外备案医疗机构治疗补助病种的门诊医疗费，每半年集中报销一次，门诊医疗收费发票及处方等资料由单位经办人员收集汇总后，分别在每年1月底和7月底前集中送指定医保经办机构审核报销；因破产、改制单位已不存在的，由个人在此时间内直接向指定医保经办机构邮寄或面送报帐资料。	1
4362	[MASK]活就业医保基金[MASK]付参保人员[MASK][MASK]费时，年度最[MASK][MASK]销额[MASK]是多少？	以改制当年我市在职职工的平均缴费标准,为改制时已经退休人员和五年内将退休人员一次性缴纳12年的基本医疗保险费，五年内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	1
4363	灵活就业医保基金[MASK]付参保人员[MASK][MASK]费时[MASK]年度最高[MASK]销额[MASK]是多少？	职工退休时, 缴费不满规定年限，又不愿意补缴不足年限医保费的,其城镇职工基本医疗保险参保关系自退休时终止，退休后不再享受医保待遇。	1
4364	灵活[MASK]业医保基金支付参保人员住院费时，年[MASK][MASK]高报销额度是多少？	参保人员在市内指定医疗机构门诊治疗补助病种，通过医保网络系统实行医疗机构前台结算，属于医保基金支付的门诊补助费用由医疗机构定期与医保经办机构结算，个人负担部分费用由病员用现金或本人医疗账户资金支付。	1
4365	灵活[MASK]业医保基金[MASK]付参保[MASK]员住院[MASK]时，[MASK]度最高报销额度是[MASK]少？	取得慢性病门诊医疗补助资格的市内居住人员，预计外出两个月以上的，应在外出之前到指定医保经办机构办理外出期间补助病种门诊医疗的备案手续，经指定医保经办机构同意，可提前开足外出期间用药，也可在外出目的地的医疗机构临时门诊就医，外出归来后凭有效票据按规定报销。	1
4366	灵[MASK]就业医保基金支付参保[MASK]员住院[MASK]时，[MASK]度最高报[MASK]额度是多[MASK][MASK]	单位经办人员对本单位参保人员提交的资料进行初审后向指定医保经办机构申报，因破产、改制原单位已不存在的退休人员和托管人员，原则上由居住地社区的基层劳动保障站（所）初审后向指定医保经办机构申报。市医保局、市人社局定期组织医、药学专家对申报资料进行审核。符合享受慢性病门诊医疗补助条件的人员名单经公示无异议后，市医保局正式将其纳入享受慢性病门诊医疗补助的人员范围。已取得补助资格的人员申请变更补助病种的，按程序重新申报。	1
4367	城[MASK]居[MASK]基本医保基金支付参保人员[MASK]院[MASK][MASK]，年度最高[MASK][MASK]额度[MASK]多[MASK][MASK]	[MASK][MASK]基金支付参保人员，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4368	城[MASK][MASK]民[MASK][MASK]医保基[MASK]支付参保[MASK]员住院费时，年度最高[MASK]销额度是[MASK]少[MASK]	医保支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4369	[MASK][MASK][MASK][MASK]基本医保基金[MASK][MASK]参保人员住院[MASK][MASK]，年度[MASK]高[MASK]销额[MASK]是多[MASK]？	基金参保[MASK][MASK][MASK][MASK][MASK]，要设立最高限额（封顶线），我市现行最高限额（封顶线）为40000元/人。	0
4370	城[MASK][MASK]民[MASK]本医保基金支付参保人员住院费时，年度最高报[MASK]额度[MASK][MASK]少？	医保支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4371	城[MASK]居[MASK]基本医保基[MASK]支付参保人[MASK][MASK]院费[MASK]，年度最高报销额度是[MASK]少？	医保基金支付参保[MASK][MASK]住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4372	[MASK]乡[MASK][MASK]基本医保基[MASK]支付参保[MASK]员住院费时，年度最高报销额度是多[MASK]？	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4373	城乡[MASK][MASK]基本[MASK]保基金支[MASK]参保人员住院费时，年度[MASK][MASK][MASK]销[MASK]度是多[MASK][MASK]	基金[MASK][MASK]参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4374	城乡居民基[MASK]医保基金支付参保人员住院费[MASK][MASK]年度最高[MASK]销额度[MASK]多少？	医保支付参保人员住院费，要设立[MASK][MASK]最高限额（封顶线），我市现行[MASK][MASK]最高限额（封顶线）为40000元/人。	0
4375	城乡居民基本医保基金支付参保人员住院费[MASK]，年度最高报[MASK]额度是[MASK][MASK]？	基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4376	城[MASK][MASK]民基[MASK]医保基金[MASK]付参保人员住[MASK]费时，年度[MASK]高报[MASK]额度[MASK]多少？	医保基金支付参保人员住院费，要设立年度限额（封顶线），我市现行年度限额（封顶线）为40000元/人。	0
4377	城乡居[MASK]基本医保基金支付参保[MASK]员住院[MASK][MASK][MASK]年度[MASK]高[MASK]销额度是多少？	医保基金支付参保人员住院费，要设立年度限额（封顶线），我市现行年度限额（封顶线）为40000元/人。	0
4378	城乡[MASK][MASK]基[MASK][MASK]保基金支付参保人员住[MASK]费[MASK]，年度最[MASK][MASK][MASK]额度是[MASK][MASK]？	基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4379	城[MASK]居民基[MASK][MASK]保基[MASK]支付参保人员住[MASK]费[MASK]，年度最高[MASK][MASK]额度是[MASK]少[MASK]	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4380	[MASK][MASK][MASK][MASK]基本医[MASK]基金支付[MASK]保人[MASK]住院费[MASK]，年度[MASK]高[MASK]销额度[MASK]多少[MASK]	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4381	城乡[MASK]民基本医保基金支付参保人员住院费[MASK]，年度[MASK]高报[MASK]额度[MASK]多少？	医保基金支付参保人员[MASK][MASK][MASK]，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4382	城[MASK][MASK][MASK][MASK]本医保基金支付参保人员[MASK]院[MASK][MASK]，年度最高[MASK]销额度是多[MASK]？	医保基金支付参保人员[MASK][MASK][MASK]，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4383	城乡[MASK][MASK]基[MASK]医保基[MASK]支付参[MASK]人员[MASK][MASK]费[MASK]，年度最[MASK]报[MASK]额[MASK][MASK][MASK][MASK]？	医保基金支付参保人员[MASK][MASK][MASK]，要设立最高限额（封顶线），我市现行最高限额（封顶线）为40000元/人。	0
4384	城乡居民基本医保基金支付参保人[MASK]住院费时，年度最高[MASK][MASK]额度是多[MASK][MASK]	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4385	城[MASK][MASK]民基[MASK]医保基金支付参保人员[MASK]院费[MASK]，年度最[MASK][MASK][MASK]额度[MASK][MASK]少？	医保基金支付人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4386	城[MASK]居[MASK]基本医保基金支付参保人员住院费时，年度[MASK][MASK]报[MASK]额度是多[MASK]？	医保基金支付参保人员，要设立年度限额（封顶线），我市现行年度限额（封顶线）为40000元/人。	0
4387	城乡[MASK]民基[MASK]医保[MASK]金支付参[MASK]人员住院费时，年度最高报销额度[MASK][MASK][MASK][MASK]	支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4388	[MASK]乡居[MASK]基[MASK]医保基金支付参[MASK]人员住院费时，年度最高[MASK][MASK]额[MASK][MASK][MASK]少[MASK]	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4389	城[MASK]居民基[MASK]医保基金支付参保人员住院费时[MASK][MASK]度最高报[MASK]额度是[MASK][MASK][MASK]	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4390	城乡[MASK][MASK]基本医保基金支付参保人员住院费[MASK]，[MASK]度[MASK]高[MASK]销额度是多[MASK]？	医保基金支付参保人员住院费，要设立限额（封顶线），我市现行限额（封顶线）为40000元/人。	0
4391	[MASK]乡[MASK]民基[MASK][MASK]保基金支付[MASK]保人员[MASK][MASK][MASK][MASK]，年度最[MASK]报销额度是多[MASK][MASK]	基金支付参保人员，要设立年度[MASK][MASK]限额（封顶线），我市现行年度[MASK][MASK]限额（封顶线）为40000元/人。	0
4392	[MASK][MASK]居民基[MASK]医保基[MASK][MASK][MASK]参[MASK]人员住院费[MASK]，年度最高报[MASK]额度[MASK][MASK][MASK]？	基金[MASK][MASK]参保[MASK][MASK]住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4393	城乡居民基[MASK][MASK]保基金[MASK]付参保人员住院费时，年度最高[MASK][MASK]额度是多少？	基金参保人员住院费，要设立[MASK][MASK]限额（封顶线），我市现行[MASK][MASK]限额（封顶线）为40000元/人。	0
4394	城[MASK]居[MASK]基[MASK][MASK]保[MASK][MASK][MASK]付参保人员住院费时，年度最高[MASK][MASK]额度[MASK]多[MASK]？	支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4395	城乡居民基本[MASK]保基金支付参保人员住院费[MASK]，年度最高报[MASK]额度[MASK]多[MASK]？	[MASK][MASK]基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4396	城乡居[MASK]基本[MASK]保基金[MASK]付[MASK]保人员住院费时，年度[MASK]高报[MASK]额度是多少[MASK]	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4397	城乡居民基[MASK]医保基金[MASK]付参保人员住院费[MASK]，年度最高报销额度[MASK][MASK]少？	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4398	城[MASK]居民基[MASK]医保基金支付参[MASK]人员住院费[MASK][MASK][MASK]度最高[MASK]销额度是[MASK][MASK]？	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4399	城[MASK][MASK]民基本医保基金支付参保人员住院费[MASK]，年度最高[MASK][MASK]额度是[MASK][MASK]？	医保基金支付参保人员住院费，要设立最高限额（封顶线），我市现行最高限额（封顶线）为40000元/人。	0
4400	[MASK][MASK][MASK][MASK]基本医保基金支付参保人[MASK][MASK]院费时，年度最高[MASK]销额度是多[MASK]？	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4401	[MASK]乡[MASK]民基[MASK][MASK]保基金支[MASK]参保人员住院费[MASK]，年度最高报销额度[MASK][MASK][MASK][MASK]	[MASK][MASK]基金支付参保[MASK][MASK]住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4402	[MASK]乡居[MASK]基本医保基[MASK]支付参保人员住院费[MASK]，年度最[MASK][MASK]销额度是[MASK]少[MASK]	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4403	城乡居民基[MASK]医[MASK]基金支付参保人员住院费[MASK]，年度[MASK]高报销额度[MASK][MASK]少[MASK]	[MASK][MASK]基金支付人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4404	[MASK][MASK][MASK]民基[MASK]医保基金支付参保人员住院费[MASK]，年度最高报[MASK][MASK]度是多[MASK]？	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4405	[MASK]乡居[MASK][MASK][MASK]医保基金支[MASK]参保人员住院费[MASK]，年度最高[MASK][MASK]额度[MASK][MASK]少？	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4406	[MASK]乡居[MASK]基本医保基金支付参保人[MASK]住院费时，年度[MASK]高[MASK]销额度是[MASK][MASK]？	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4407	城[MASK]居[MASK]基本医保基金支付参保人员住院费时，年度最高报[MASK]额[MASK]是多少？	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4408	[MASK][MASK][MASK]民基本医保基金支付参保人员住[MASK]费时[MASK]年度最高报[MASK]额度[MASK]多[MASK]？	医保基金支付参保人员，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为40000元/人。	0
4409	住基度额基员高销，民费时参保报人院城支多度居金最少年付本乡是？保医	要员院立度封现年元4线限0高额顶0，金限额封参费线0市/住为最度基年我人行人），支最医顶。保设保0（）（高付	1
4410	封顶（我市线）	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4411	顶要设封限立（	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4412	我顶线封（市）	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4413	封（立要顶设限	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4414	（）线封顶立限	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4415	线（立封限）顶	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4416	）线我封现市顶	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4417	顶（设封限要立	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4418	我）市现顶行线	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4419	封线顶现）我市	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4420	（限设立封顶要	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4421	设立（封要顶限	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4422	我线行现）市顶	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4423	线设顶立限（封	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4424	（封顶设立限要	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4425	（顶线设封立限	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4426	现线行顶我）市	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4427	封立设线（限顶	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4428	（封限线）顶立	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4429	）立限（封顶线	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4430	（立限线）封顶	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4431	市封线现我顶）	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4432	行市线现）顶我	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4433	封设立顶限线（	要设立限（封顶线）我市现行限（封顶线）为40000元/。	1
4434	城[MASK]居民基本医保基金支付参保人员住[MASK]费[MASK]，年度最[MASK]报销[MASK]度是多少[MASK]	参保人员在市内指定医疗机构门诊治疗补助病种，通过医保网络系统实行医疗机构前台结算，属于医保基金支付的门诊补助费用由医疗机构定期与医保经办机构结算，个人负担部分费用由病员用现金或本人医疗账户资金支付。	1
4435	城乡居[MASK][MASK]本医保基金支[MASK]参[MASK]人[MASK]住院费时，年度[MASK]高[MASK][MASK][MASK][MASK]是多少？	符合转院条件的病员，由高级别医院转往低级别医院的，转院后不再设起付线；由低级别医院转往高级别医院的，转院后只按两个医院的起付线差额执行。	1
4436	[MASK]乡居民基本医保基金[MASK]付参保[MASK]员住院[MASK]时，年度最高报销额度[MASK][MASK]少？	2005年1月1日及其以后参保并连续缴费至退休和虽然在此前参保但中断缴费1年以上在2005年1月1日以后续保的职工，退休时缴纳医疗保险费的年限男必须满30年、女必须满25年（其中实际缴费年限必须满15年），不满规定年限的，须一次性补缴不足年限的医保费。	1
4437	[MASK][MASK]居民基本医保基[MASK]支付参保人员住[MASK]费时[MASK]年度最高报销[MASK]度是多少？	用人单位的退休人员随本单位在职职工一起参加基本医疗保险,本人不缴纳基本医疗保险费。	1
4438	[MASK]乡[MASK]民基本医[MASK]基金[MASK]付参保[MASK]员住院费时[MASK]年[MASK][MASK]高报销额度是[MASK]少？	经批准转往市外上级医院住院的，医保基金支付比例降低5个百分点	1
